door_state,sphone_signal,target,ts
0,0,normal,1554156873
0,0,normal,1554156878
1,1,normal,1554156878
0,0,normal,1554156883
0,0,normal,1554156888
0,0,normal,1554156893
0,0,normal,1554156898
1,1,normal,1554156903
0,0,normal,1554156903
1,1,normal,1554156908
0,0,normal,1554156908
0,0,normal,1554156913
0,0,normal,1554156918
0,0,normal,1554156923
0,0,normal,1554156928
0,0,normal,1554156933
0,0,normal,1554156938
0,0,normal,1554156943
1,1,normal,1554156943
0,0,normal,1554156948
0,0,normal,1554156953
0,0,normal,1554156958
0,0,normal,1554156963
1,1,normal,1554156963
0,0,normal,1554156968
0,0,normal,1554156973
0,0,normal,1554156978
0,0,normal,1554156983
0,0,normal,1554156988
0,0,normal,1554156993
0,0,normal,1554156998
0,0,normal,1554157003
0,0,normal,1554157008
0,0,normal,1554157013
1,1,normal,1554157013
0,0,normal,1554157018
0,0,normal,1554157023
0,0,normal,1554157028
0,0,normal,1554157033
0,0,normal,1554157038
0,0,normal,1554157043
0,0,normal,1554157048
1,1,normal,1554157048
1,1,normal,1554157053
0,0,normal,1554157053
0,0,normal,1554157058
0,0,normal,1554157063
0,0,normal,1554157068
0,0,normal,1554157073
0,0,normal,1554157078
0,0,normal,1554157083
0,0,normal,1554157088
0,0,normal,1554157093
0,0,normal,1554157098
0,0,normal,1554157103
0,0,normal,1554157108
0,0,normal,1554157113
0,0,normal,1554157118
0,0,normal,1554157123
0,0,normal,1554157128
0,0,normal,1554157133
0,0,normal,1554157138
1,1,normal,1554157138
0,0,normal,1554157143
0,0,normal,1554157148
0,0,normal,1554157153
1,1,normal,1554157158
0,0,normal,1554157158
0,0,normal,1554157163
0,0,normal,1554157168
0,0,normal,1554157173
0,0,normal,1554157178
1,1,normal,1554157178
0,0,normal,1554157183
0,0,normal,1554157188
0,0,normal,1554157193
0,0,normal,1554157198
0,0,normal,1554157203
0,0,normal,1554157208
1,1,normal,1554157213
0,0,normal,1554157213
0,0,normal,1554157218
0,0,normal,1554157223
0,0,normal,1554157228
1,1,normal,1554157228
1,1,normal,1554157233
0,0,normal,1554157233
0,0,normal,1554157238
0,0,normal,1554157243
0,0,normal,1554157248
1,1,normal,1554157248
1,1,normal,1554157253
0,0,normal,1554157253
0,0,normal,1554157258
0,0,normal,1554157263
0,0,normal,1554157268
1,1,normal,1554157268
0,0,normal,1554157273
0,0,normal,1554157278
0,0,normal,1554157283
0,0,normal,1554157288
1,1,normal,1554157293
0,0,normal,1554157293
0,0,normal,1554157298
1,1,normal,1554157303
0,0,normal,1554157303
0,0,normal,1554157308
0,0,normal,1554157313
0,0,normal,1554157318
0,0,normal,1554157323
1,1,normal,1554157323
0,0,normal,1554157328
1,1,normal,1554157333
0,0,normal,1554157333
0,0,normal,1554157338
0,0,normal,1554157343
0,0,normal,1554157348
0,0,normal,1554157353
0,0,normal,1554157358
0,0,normal,1554157363
0,0,normal,1554157368
1,1,normal,1554157373
0,0,normal,1554157373
0,0,normal,1554157378
0,0,normal,1554157383
1,1,normal,1554157383
0,0,normal,1554157388
0,0,normal,1554157393
0,0,normal,1554157398
0,0,normal,1554157403
0,0,normal,1554157408
0,0,normal,1554157413
1,1,normal,1554157413
0,0,normal,1554157418
1,1,normal,1554157418
0,0,normal,1554157423
0,0,normal,1554157428
0,0,normal,1554157433
1,1,normal,1554157433
0,0,normal,1554157438
0,0,normal,1554157443
0,0,normal,1554157448
1,1,normal,1554157453
0,0,normal,1554157453
0,0,normal,1554157458
0,0,normal,1554157463
1,1,normal,1554157463
0,0,normal,1554157468
0,0,normal,1554157473
0,0,normal,1554157478
0,0,normal,1554157483
0,0,normal,1554157488
0,0,normal,1554157493
0,0,normal,1554157498
0,0,normal,1554157503
1,1,normal,1554157503
1,1,normal,1554157508
0,0,normal,1554157508
0,0,normal,1554157513
0,0,normal,1554157518
0,0,normal,1554157523
0,0,normal,1554157528
0,0,normal,1554157533
0,0,normal,1554157538
0,0,normal,1554157543
0,0,normal,1554157548
1,1,normal,1554157548
0,0,normal,1554157553
0,0,normal,1554157558
0,0,normal,1554157563
0,0,normal,1554157568
0,0,normal,1554157573
1,1,normal,1554157578
0,0,normal,1554157578
0,0,normal,1554157583
0,0,normal,1554157588
0,0,normal,1554157593
1,1,normal,1554157593
0,0,normal,1554157598
0,0,normal,1554157603
0,0,normal,1554157608
0,0,normal,1554157613
0,0,normal,1554157618
0,0,normal,1554157619
0,0,normal,1554157623
0,0,normal,1554157624
0,0,normal,1554157628
0,0,normal,1554157629
0,0,normal,1554157633
0,0,normal,1554157634
0,0,normal,1554157638
0,0,normal,1554157639
0,0,normal,1554157643
0,0,normal,1554157644
0,0,normal,1554157648
0,0,normal,1554157649
0,0,normal,1554157653
0,0,normal,1554157654
1,1,normal,1554157658
0,0,normal,1554157659
0,0,normal,1554157663
0,0,normal,1554157664
0,0,normal,1554157668
0,0,normal,1554157669
0,0,normal,1554157673
0,0,normal,1554157674
0,0,normal,1554157678
0,0,normal,1554157679
0,0,normal,1554157683
0,0,normal,1554157684
0,0,normal,1554157688
0,0,normal,1554157689
0,0,normal,1554157693
0,0,normal,1554157694
0,0,normal,1554157698
0,0,normal,1554157699
0,0,normal,1554157703
0,0,normal,1554157704
0,0,normal,1554157708
0,0,normal,1554157709
0,0,normal,1554157713
0,0,normal,1554157714
0,0,normal,1554157718
0,0,normal,1554157719
0,0,normal,1554157723
0,0,normal,1554157724
0,0,normal,1554157728
1,1,normal,1554157729
0,0,normal,1554157733
0,0,normal,1554157734
0,0,normal,1554157738
0,0,normal,1554157739
0,0,normal,1554157743
0,0,normal,1554157744
0,0,normal,1554157748
0,0,normal,1554157749
0,0,normal,1554157753
1,1,normal,1554157754
0,0,normal,1554157758
0,0,normal,1554157759
0,0,normal,1554157763
1,1,normal,1554157764
0,0,normal,1554157768
0,0,normal,1554157769
0,0,normal,1554157773
0,0,normal,1554157774
0,0,normal,1554157778
1,1,normal,1554157779
0,0,normal,1554157783
0,0,normal,1554157784
0,0,normal,1554157788
0,0,normal,1554157789
0,0,normal,1554157793
0,0,normal,1554157794
0,0,normal,1554157798
0,0,normal,1554157799
0,0,normal,1554157803
0,0,normal,1554157804
1,1,normal,1554157808
0,0,normal,1554157809
0,0,normal,1554157813
0,0,normal,1554157814
0,0,normal,1554157818
1,1,normal,1554157819
1,1,normal,1554157823
0,0,normal,1554157824
0,0,normal,1554157828
1,1,normal,1554157829
0,0,normal,1554157833
0,0,normal,1554157834
0,0,normal,1554157838
0,0,normal,1554157839
0,0,normal,1554157843
0,0,normal,1554157844
0,0,normal,1554157848
0,0,normal,1554157849
1,1,normal,1554157853
0,0,normal,1554157854
0,0,normal,1554157858
1,1,normal,1554157859
0,0,normal,1554157863
0,0,normal,1554157864
0,0,normal,1554157868
0,0,normal,1554157869
0,0,normal,1554157873
0,0,normal,1554157874
0,0,normal,1554157878
0,0,normal,1554157879
0,0,normal,1554157883
0,0,normal,1554157884
0,0,normal,1554157888
0,0,normal,1554157889
0,0,normal,1554157893
0,0,normal,1554157894
0,0,normal,1554157898
0,0,normal,1554157899
0,0,normal,1554157903
0,0,normal,1554157904
0,0,normal,1554157908
1,1,normal,1554157909
0,0,normal,1554157913
0,0,normal,1554157914
0,0,normal,1554157918
0,0,normal,1554157919
0,0,normal,1554157923
0,0,normal,1554157924
0,0,normal,1554157928
0,0,normal,1554157929
0,0,normal,1554157933
0,0,normal,1554157934
0,0,normal,1554157938
0,0,normal,1554157939
0,0,normal,1554157943
1,1,normal,1554157944
0,0,normal,1554157948
0,0,normal,1554157949
0,0,normal,1554157953
0,0,normal,1554157954
0,0,normal,1554157958
0,0,normal,1554157959
0,0,normal,1554157963
0,0,normal,1554157964
0,0,normal,1554157968
0,0,normal,1554157969
0,0,normal,1554157973
0,0,normal,1554157974
0,0,normal,1554157978
0,0,normal,1554157979
0,0,normal,1554157983
1,1,normal,1554157984
0,0,normal,1554157988
1,1,normal,1554157989
0,0,normal,1554157993
0,0,normal,1554157994
0,0,normal,1554157998
0,0,normal,1554157999
0,0,normal,1554158003
0,0,normal,1554158004
0,0,normal,1554158008
1,1,normal,1554158009
0,0,normal,1554158013
0,0,normal,1554158014
0,0,normal,1554158018
0,0,normal,1554158019
0,0,normal,1554158023
0,0,normal,1554158024
0,0,normal,1554158028
0,0,normal,1554158029
0,0,normal,1554158033
0,0,normal,1554158034
0,0,normal,1554158038
0,0,normal,1554158039
0,0,normal,1554158043
0,0,normal,1554158044
0,0,normal,1554158048
0,0,normal,1554158049
0,0,normal,1554158053
0,0,normal,1554158054
0,0,normal,1554158058
0,0,normal,1554158059
0,0,normal,1554158063
0,0,normal,1554158064
0,0,normal,1554158068
0,0,normal,1554158069
1,1,normal,1554158073
0,0,normal,1554158074
0,0,normal,1554158078
0,0,normal,1554158079
1,1,normal,1554158083
0,0,normal,1554158084
0,0,normal,1554158088
0,0,normal,1554158089
0,0,normal,1554158093
0,0,normal,1554158094
0,0,normal,1554158098
0,0,normal,1554158099
0,0,normal,1554158103
0,0,normal,1554158104
0,0,normal,1554158108
1,1,normal,1554158109
0,0,normal,1554158113
0,0,normal,1554158114
0,0,normal,1554158118
0,0,normal,1554158119
1,1,normal,1554158123
0,0,normal,1554158124
0,0,normal,1554158128
0,0,normal,1554158129
1,1,normal,1554158133
0,0,normal,1554158134
0,0,normal,1554158138
0,0,normal,1554158139
0,0,normal,1554158143
1,1,normal,1554158144
0,0,normal,1554158148
0,0,normal,1554158149
0,0,normal,1554158153
0,0,normal,1554158154
0,0,normal,1554158158
0,0,normal,1554158159
0,0,normal,1554158163
0,0,normal,1554158164
0,0,normal,1554158168
0,0,normal,1554158169
0,0,normal,1554158173
0,0,normal,1554158174
0,0,normal,1554158178
0,0,normal,1554158179
0,0,normal,1554158183
0,0,normal,1554158184
1,1,normal,1554158188
0,0,normal,1554158189
0,0,normal,1554158193
0,0,normal,1554158194
0,0,normal,1554158198
0,0,normal,1554158199
0,0,normal,1554158203
0,0,normal,1554158204
0,0,normal,1554158208
0,0,normal,1554158209
0,0,normal,1554158213
0,0,normal,1554158214
0,0,normal,1554158218
0,0,normal,1554158219
1,1,normal,1554158223
1,1,normal,1554158224
0,0,normal,1554158228
0,0,normal,1554158229
0,0,normal,1554158233
0,0,normal,1554158234
0,0,normal,1554158238
0,0,normal,1554158239
0,0,normal,1554158243
0,0,normal,1554158244
0,0,normal,1554158248
1,1,normal,1554158249
0,0,normal,1554158253
0,0,normal,1554158254
0,0,normal,1554158258
1,1,normal,1554158259
0,0,normal,1554158263
0,0,normal,1554158264
0,0,normal,1554158268
0,0,normal,1554158269
0,0,normal,1554158273
0,0,normal,1554158274
0,0,normal,1554158278
0,0,normal,1554158279
0,0,normal,1554158283
0,0,normal,1554158284
0,0,normal,1554158288
0,0,normal,1554158289
1,1,normal,1554158293
0,0,normal,1554158294
0,0,normal,1554158298
0,0,normal,1554158299
0,0,normal,1554158303
0,0,normal,1554158304
0,0,normal,1554158308
0,0,normal,1554158309
0,0,normal,1554158313
0,0,normal,1554158314
0,0,normal,1554158318
0,0,normal,1554158319
0,0,normal,1554158323
0,0,normal,1554158324
0,0,normal,1554158328
0,0,normal,1554158329
0,0,normal,1554158333
0,0,normal,1554158334
0,0,normal,1554158338
0,0,normal,1554158339
0,0,normal,1554158343
0,0,normal,1554158344
0,0,normal,1554158348
0,0,normal,1554158349
0,0,normal,1554158353
0,0,normal,1554158354
0,0,normal,1554158358
0,0,normal,1554158359
0,0,normal,1554158363
0,0,normal,1554158364
0,0,normal,1554158368
0,0,normal,1554158369
0,0,normal,1554158373
0,0,normal,1554158374
0,0,normal,1554158378
0,0,normal,1554158379
0,0,normal,1554158383
0,0,normal,1554158384
1,1,normal,1554158388
0,0,normal,1554158389
0,0,normal,1554158393
0,0,normal,1554158394
0,0,normal,1554158398
0,0,normal,1554158399
1,1,normal,1554158403
0,0,normal,1554158404
0,0,normal,1554158408
0,0,normal,1554158409
0,0,normal,1554158413
0,0,normal,1554158414
0,0,normal,1554158418
0,0,normal,1554158419
0,0,normal,1554158423
0,0,normal,1554158424
0,0,normal,1554158428
0,0,normal,1554158429
0,0,normal,1554158433
0,0,normal,1554158434
0,0,normal,1554158438
0,0,normal,1554158439
0,0,normal,1554158443
0,0,normal,1554158444
0,0,normal,1554158448
0,0,normal,1554158449
1,1,normal,1554158453
0,0,normal,1554158454
1,1,normal,1554158458
0,0,normal,1554158459
0,0,normal,1554158463
0,0,normal,1554158464
0,0,normal,1554158468
0,0,normal,1554158469
0,0,normal,1554158473
0,0,normal,1554158474
0,0,normal,1554158478
0,0,normal,1554158479
0,0,normal,1554158483
0,0,normal,1554158484
0,0,normal,1554158488
0,0,normal,1554158489
0,0,normal,1554158493
0,0,normal,1554158494
0,0,normal,1554158498
0,0,normal,1554158499
0,0,normal,1554158503
0,0,normal,1554158504
1,1,normal,1554158508
0,0,normal,1554158509
0,0,normal,1554158513
0,0,normal,1554158514
0,0,normal,1554158518
0,0,normal,1554158519
0,0,normal,1554158523
0,0,normal,1554158524
0,0,normal,1554158528
0,0,normal,1554158529
0,0,normal,1554158533
0,0,normal,1554158534
0,0,normal,1554158538
0,0,normal,1554158539
0,0,normal,1554158543
0,0,normal,1554158544
0,0,normal,1554158548
0,0,normal,1554158549
1,1,normal,1554158553
0,0,normal,1554158554
0,0,normal,1554158558
0,0,normal,1554158559
0,0,normal,1554158563
0,0,normal,1554158564
1,1,normal,1554158568
0,0,normal,1554158569
0,0,normal,1554158573
0,0,normal,1554158574
0,0,normal,1554158578
0,0,normal,1554158579
0,0,normal,1554158583
1,1,normal,1554158584
0,0,normal,1554158588
0,0,normal,1554158589
0,0,normal,1554158593
0,0,normal,1554158594
0,0,normal,1554158598
0,0,normal,1554158599
0,0,normal,1554158603
0,0,normal,1554158604
0,0,normal,1554158608
0,0,normal,1554158609
0,0,normal,1554158613
1,1,normal,1554158614
0,0,normal,1554158618
0,0,normal,1554158619
0,0,normal,1554158623
0,0,normal,1554158624
0,0,normal,1554158628
0,0,normal,1554158629
0,0,normal,1554158633
0,0,normal,1554158634
0,0,normal,1554158638
1,1,normal,1554158639
1,1,normal,1554158643
0,0,normal,1554158644
0,0,normal,1554158648
1,1,normal,1554158649
0,0,normal,1554158653
0,0,normal,1554158654
0,0,normal,1554158658
0,0,normal,1554158659
0,0,normal,1554158663
0,0,normal,1554158664
0,0,normal,1554158668
0,0,normal,1554158669
1,1,normal,1554158673
0,0,normal,1554158674
0,0,normal,1554158678
0,0,normal,1554158679
0,0,normal,1554158683
0,0,normal,1554158684
0,0,normal,1554158688
0,0,normal,1554158689
0,0,normal,1554158693
0,0,normal,1554158694
0,0,normal,1554158698
1,1,normal,1554158699
0,0,normal,1554158703
0,0,normal,1554158704
0,0,normal,1554158708
0,0,normal,1554158709
0,0,normal,1554158713
0,0,normal,1554158714
1,1,normal,1554158718
0,0,normal,1554158719
0,0,normal,1554158723
1,1,normal,1554158724
0,0,normal,1554158728
0,0,normal,1554158729
0,0,normal,1554158733
0,0,normal,1554158734
0,0,normal,1554158738
0,0,normal,1554158739
0,0,normal,1554158743
1,1,normal,1554158744
0,0,normal,1554158748
0,0,normal,1554158749
0,0,normal,1554158753
0,0,normal,1554158754
0,0,normal,1554158758
0,0,normal,1554158759
0,0,normal,1554158763
0,0,normal,1554158764
0,0,normal,1554158768
0,0,normal,1554158769
0,0,normal,1554158773
1,1,normal,1554158774
0,0,normal,1554158778
0,0,normal,1554158779
0,0,normal,1554158783
0,0,normal,1554158784
0,0,normal,1554158788
0,0,normal,1554158789
0,0,normal,1554158793
0,0,normal,1554158794
1,1,normal,1554158798
0,0,normal,1554158799
0,0,normal,1554158803
0,0,normal,1554158804
0,0,normal,1554158808
0,0,normal,1554158809
0,0,normal,1554158813
0,0,normal,1554158814
1,1,normal,1554158818
0,0,normal,1554158819
0,0,normal,1554158823
0,0,normal,1554158824
0,0,normal,1554158828
0,0,normal,1554158829
0,0,normal,1554158833
0,0,normal,1554158834
0,0,normal,1554158838
0,0,normal,1554158839
0,0,normal,1554158843
0,0,normal,1554158844
0,0,normal,1554158848
1,1,normal,1554158849
0,0,normal,1554158853
0,0,normal,1554158854
0,0,normal,1554158858
0,0,normal,1554158859
0,0,normal,1554158863
0,0,normal,1554158864
0,0,normal,1554158868
0,0,normal,1554158869
0,0,normal,1554158873
1,1,normal,1554158874
0,0,normal,1554158878
0,0,normal,1554158879
0,0,normal,1554158883
0,0,normal,1554158884
0,0,normal,1554158888
0,0,normal,1554158889
0,0,normal,1554158893
0,0,normal,1554158894
0,0,normal,1554158898
0,0,normal,1554158899
0,0,normal,1554158903
0,0,normal,1554158904
0,0,normal,1554158908
0,0,normal,1554158909
0,0,normal,1554158913
0,0,normal,1554158914
0,0,normal,1554158918
0,0,normal,1554158919
0,0,normal,1554158923
0,0,normal,1554158924
1,1,normal,1554158928
1,1,normal,1554158929
0,0,normal,1554158933
1,1,normal,1554158934
0,0,normal,1554158938
0,0,normal,1554158939
0,0,normal,1554158943
0,0,normal,1554158944
0,0,normal,1554158948
0,0,normal,1554158949
0,0,normal,1554158953
0,0,normal,1554158954
0,0,normal,1554158958
0,0,normal,1554158959
0,0,normal,1554158963
0,0,normal,1554158964
0,0,normal,1554158968
0,0,normal,1554158969
0,0,normal,1554158973
0,0,normal,1554158974
0,0,normal,1554158978
1,1,normal,1554158979
0,0,normal,1554158983
0,0,normal,1554158984
0,0,normal,1554158988
0,0,normal,1554158989
0,0,normal,1554158993
0,0,normal,1554158994
0,0,normal,1554158998
0,0,normal,1554158999
0,0,normal,1554159003
0,0,normal,1554159004
0,0,normal,1554159008
1,1,normal,1554159009
1,1,normal,1554159013
0,0,normal,1554159014
0,0,normal,1554159018
0,0,normal,1554159019
0,0,normal,1554159023
0,0,normal,1554159024
0,0,normal,1554159028
0,0,normal,1554159029
0,0,normal,1554159033
0,0,normal,1554159034
0,0,normal,1554159038
0,0,normal,1554159039
0,0,normal,1554159043
0,0,normal,1554159044
0,0,normal,1554159048
0,0,normal,1554159049
1,1,normal,1554159053
0,0,normal,1554159054
0,0,normal,1554159058
0,0,normal,1554159059
0,0,normal,1554159063
0,0,normal,1554159064
0,0,normal,1554159068
0,0,normal,1554159069
0,0,normal,1554159073
0,0,normal,1554159074
0,0,normal,1554159078
0,0,normal,1554159079
0,0,normal,1554159083
0,0,normal,1554159084
1,1,normal,1554159088
1,1,normal,1554159089
0,0,normal,1554159093
0,0,normal,1554159094
1,1,normal,1554159098
0,0,normal,1554159099
0,0,normal,1554159103
1,1,normal,1554159104
0,0,normal,1554159108
0,0,normal,1554159109
0,0,normal,1554159113
0,0,normal,1554159114
0,0,normal,1554159118
1,1,normal,1554159119
0,0,normal,1554159123
0,0,normal,1554159124
0,0,normal,1554159128
0,0,normal,1554159129
0,0,normal,1554159133
0,0,normal,1554159134
0,0,normal,1554159138
0,0,normal,1554159139
0,0,normal,1554159143
0,0,normal,1554159144
0,0,normal,1554159148
0,0,normal,1554159149
0,0,normal,1554159153
0,0,normal,1554159154
1,1,normal,1554159158
0,0,normal,1554159159
0,0,normal,1554159163
0,0,normal,1554159164
0,0,normal,1554159168
0,0,normal,1554159169
1,1,normal,1554159173
0,0,normal,1554159174
0,0,normal,1554159178
0,0,normal,1554159179
0,0,normal,1554159183
0,0,normal,1554159184
0,0,normal,1554159188
0,0,normal,1554159189
1,1,normal,1554159193
0,0,normal,1554159194
0,0,normal,1554159198
0,0,normal,1554159199
0,0,normal,1554159203
0,0,normal,1554159204
0,0,normal,1554159208
0,0,normal,1554159209
0,0,normal,1554159213
1,1,normal,1554159214
0,0,normal,1554159218
0,0,normal,1554159219
1,1,normal,1554159223
0,0,normal,1554159224
0,0,normal,1554159228
1,1,normal,1554159229
0,0,normal,1554159233
0,0,normal,1554159234
0,0,normal,1554159238
0,0,normal,1554159239
0,0,normal,1554159243
0,0,normal,1554159244
0,0,normal,1554159248
0,0,normal,1554159249
0,0,normal,1554159253
1,1,normal,1554159254
0,0,normal,1554159258
0,0,normal,1554159259
0,0,normal,1554159263
0,0,normal,1554159264
0,0,normal,1554159268
0,0,normal,1554159269
0,0,normal,1554159273
0,0,normal,1554159274
0,0,normal,1554159278
1,1,normal,1554159279
0,0,normal,1554159283
0,0,normal,1554159284
0,0,normal,1554159288
0,0,normal,1554159289
0,0,normal,1554159293
0,0,normal,1554159294
0,0,normal,1554159298
0,0,normal,1554159299
0,0,normal,1554159303
0,0,normal,1554159304
0,0,normal,1554159308
0,0,normal,1554159309
0,0,normal,1554159314
0,0,normal,1554159319
0,0,normal,1554159324
0,0,normal,1554159329
0,0,normal,1554159334
0,0,normal,1554159339
1,1,normal,1554159339
0,0,normal,1554159344
0,0,normal,1554159349
0,0,normal,1554159354
0,0,normal,1554159359
0,0,normal,1554159364
1,1,normal,1554159369
0,0,normal,1554159369
0,0,normal,1554159374
0,0,normal,1554159379
0,0,normal,1554159384
0,0,normal,1554159389
0,0,normal,1554159394
0,0,normal,1554159399
